dataset_id,table,level,taxon,n_images,n_observations
fungitastic,full_union,species,Clitocybe odora,324.0,165.0
fungitastic,full_union,species,Inocybe cincinnata,324.0,141.0
fungitastic,full_union,species,Cladonia fimbriata,323.0,196.0
fungitastic,full_union,species,Coprinopsis nivea,323.0,168.0
fungitastic,full_union,species,Peltigera didactyla,323.0,129.0
fungitastic,full_union,species,Taphrina betulina,320.0,266.0
fungitastic,full_union,species,Taphrina alni,320.0,259.0
fungitastic,full_union,species,Lactarius fulvissimus,320.0,175.0
fungitastic,full_union,species,Parmelia saxatilis,317.0,174.0
fungitastic,full_union,species,Geoglossum fallax,317.0,152.0
fungitastic,full_union,species,Platismatia glauca,316.0,220.0
fungitastic,full_union,species,Resinicium bicolor,316.0,200.0
fungitastic,full_union,species,Russula risigallina,316.0,178.0
fungitastic,full_union,species,Pholiota lenta,316.0,164.0
fungitastic,full_union,species,Clitocybe phyllophila,315.0,208.0
fungitastic,full_union,species,Omphalina pyxidata,315.0,172.0
fungitastic,full_union,species,Hortiboletus engelii,315.0,134.0
fungitastic,full_union,species,Pholiota populnea,314.0,130.0
fungitastic,full_union,species,Acarospora fuscata,312.0,224.0
fungitastic,full_union,species,Tephromela atra,312.0,197.0
fungitastic,full_union,species,Russula grata,312.0,191.0
fungitastic,full_union,species,Hemileucoglossum elongatum,312.0,143.0
fungitastic,full_union,species,Hygrophorus olivaceoalbus,309.0,175.0
fungitastic,full_union,species,Rutstroemia firma,309.0,139.0
fungitastic,full_union,species,Panaeolus acuminatus,308.0,172.0
fungitastic,full_union,species,Merismodes anomala,308.0,170.0
fungitastic,full_union,species,Melogramma spiniferum,307.0,172.0
fungitastic,full_union,species,Tolypocladium ophioglossoides,307.0,168.0
fungitastic,full_union,species,Tricholoma lascivum,306.0,207.0
fungitastic,full_union,species,Lactarius fluens,306.0,189.0
fungitastic,full_union,species,Volvariella bombycina,306.0,172.0
fungitastic,full_union,species,Melanoleuca cognata,304.0,160.0
fungitastic,full_union,species,Russula cessans,302.0,192.0
fungitastic,full_union,species,Gymnosporangium clavariiforme,302.0,175.0
fungitastic,full_union,species,Thelephora palmata,301.0,204.0
fungitastic,full_union,species,Ciboria amentacea,301.0,180.0
fungitastic,full_union,species,Stropharia aeruginosa,301.0,154.0
fungitastic,full_union,species,Trametes cinnabarina,300.0,185.0
fungitastic,full_union,species,Russula velenovskyi,300.0,165.0
fungitastic,full_union,species,Lactarius vietus,300.0,163.0
fungitastic,full_union,species,Panaeolus semiovatus,300.0,161.0
fungitastic,full_union,species,Cladonia coniocraea,298.0,188.0
fungitastic,full_union,species,Tranzschelia anemones,298.0,166.0
fungitastic,full_union,species,Hydnellum concrescens,298.0,147.0
fungitastic,full_union,species,Pluteus romellii,297.0,177.0
fungitastic,full_union,species,Cuphophyllus russocoriaceus,296.0,206.0
fungitastic,full_union,species,Mycena acicula,296.0,190.0
fungitastic,full_union,species,Dumontinia tuberosa,296.0,171.0
fungitastic,full_union,species,Hericium cirrhatum,296.0,157.0
fungitastic,full_union,species,Leccinum cyaneobasileucum,296.0,146.0
fungitastic,full_union,species,Russula heterophylla,296.0,139.0
fungitastic,full_union,species,Chrysomphalina grossula,295.0,170.0
fungitastic,full_union,species,Peziza vesiculosa,295.0,105.0
fungitastic,full_union,species,Lobaria pulmonaria,293.0,151.0
fungitastic,full_union,species,Cyclocybe erebia,292.0,133.0
fungitastic,full_union,species,Exidia pithya,291.0,210.0
fungitastic,full_union,species,Illosporiopsis christiansenii,291.0,202.0
fungitastic,full_union,species,Graphis scripta,291.0,186.0
fungitastic,full_union,species,Clavulinopsis helvola,290.0,215.0
fungitastic,full_union,species,Hygrocybe glutinipes,290.0,169.0
fungitastic,full_union,species,Paxillus rubicundulus,289.0,182.0
fungitastic,full_union,species,Cortinarius sanguineus,289.0,149.0
fungitastic,full_union,species,Pertusaria pertusa,288.0,201.0
fungitastic,full_union,species,Hydropodia subalpina,288.0,169.0
fungitastic,full_union,species,Gymnopus androsaceus,288.0,162.0
fungitastic,full_union,species,Agaricus sylvaticus,288.0,146.0
fungitastic,full_union,species,Leccinum duriusculum,288.0,129.0
fungitastic,full_union,species,Tapinella panuoides,287.0,165.0
fungitastic,full_union,species,Gymnosporangium sabinae,287.0,154.0
fungitastic,full_union,species,Hypocreopsis lichenoides,287.0,152.0
fungitastic,full_union,species,Rhopographus filicinus,286.0,191.0
fungitastic,full_union,species,Spathularia flavida,285.0,183.0
fungitastic,full_union,species,Laccaria bicolor,284.0,147.0
fungitastic,full_union,species,Morchella esculenta,283.0,175.0
fungitastic,full_union,species,Conocybe aporos,283.0,151.0
fungitastic,full_union,species,Peniophora limitata,282.0,197.0
fungitastic,full_union,species,Chroogomphus rutilus,282.0,156.0
fungitastic,full_union,species,Porphyrellus porphyrosporus,282.0,145.0
fungitastic,full_union,species,Russula emetica,281.0,150.0
fungitastic,full_union,species,Cortinarius caerulescens,281.0,144.0
fungitastic,full_union,species,Pseudoboletus parasiticus,280.0,174.0
fungitastic,full_union,species,Cladonia uncialis,279.0,183.0
fungitastic,full_union,species,Gymnopus aquosus,279.0,172.0
fungitastic,full_union,species,Hebeloma radicosum,278.0,141.0
fungitastic,full_union,species,Galerina paludosa,277.0,160.0
fungitastic,full_union,species,Hygrocybe splendidissima,277.0,119.0
fungitastic,full_union,species,Cortinarius trivialis,276.0,157.0
fungitastic,full_union,species,Lactarius aurantiacus,275.0,176.0
fungitastic,full_union,species,Hygrocybe helobia,275.0,151.0
fungitastic,full_union,species,Rubroboletus satanas,275.0,142.0
fungitastic,full_union,species,Coleosporium tussilaginis,275.0,122.0
fungitastic,full_union,species,Hygrophorus discoxanthus,274.0,159.0
fungitastic,full_union,species,Laxitextum bicolor,274.0,156.0
fungitastic,full_union,species,Russula parazurea,274.0,136.0
fungitastic,full_union,species,Humaria hemisphaerica,273.0,146.0
fungitastic,full_union,species,Cheilymenia granulata,272.0,167.0
fungitastic,full_union,species,Helvella acetabulum,272.0,160.0
fungitastic,full_union,species,Dacryobolus karstenii,272.0,128.0
fungitastic,full_union,species,Polyozosia albescens,271.0,188.0
fungitastic,full_union,species,Hebeloma sinapizans,271.0,150.0
fungitastic,full_union,species,Coprinopsis romagnesiana,271.0,120.0
fungitastic,full_union,species,Rigidoporus sanguinolentus,270.0,160.0
fungitastic,full_union,species,Inocybe petiginosa,270.0,155.0
fungitastic,full_union,species,Lactarius circellatus,270.0,148.0
fungitastic,full_union,species,Puccinia urticata,270.0,147.0
fungitastic,full_union,species,Trichia varia,270.0,110.0
fungitastic,full_union,species,Hygrophorus hypothejus,269.0,154.0
fungitastic,full_union,species,Vuilleminia coryli,268.0,183.0
fungitastic,full_union,species,Inocybe sindonia,266.0,154.0
fungitastic,full_union,species,Leratiomyces squamosus,265.0,149.0
fungitastic,full_union,species,Trichia crateriformis,265.0,58.0
fungitastic,full_union,species,Exobasidium vaccinii,264.0,169.0
fungitastic,full_union,species,Ramaria botrytis,263.0,170.0
fungitastic,full_union,species,Tricholoma stiparophyllum,263.0,170.0
fungitastic,full_union,species,Hypomyces aurantius,263.0,107.0
fungitastic,full_union,species,Russula amoenolens,262.0,146.0
fungitastic,full_union,species,Microbotryum stellariae,261.0,148.0
fungitastic,full_union,species,Asterophora parasitica,261.0,146.0
fungitastic,full_union,species,Russula betularum,261.0,142.0
fungitastic,full_union,species,Lactarius controversus,260.0,146.0
fungitastic,full_union,species,Neonectria coccinea,259.0,117.0
fungitastic,full_union,species,Lepiota erminea,257.0,159.0
fungitastic,full_union,species,Melanelixia glabratula,257.0,156.0
fungitastic,full_union,species,Mycena meliigena,257.0,117.0
fungitastic,full_union,species,Tubaria dispersa,256.0,172.0
fungitastic,full_union,species,Mycena filopes,256.0,132.0
fungitastic,full_union,species,Gomphidius roseus,255.0,153.0
fungitastic,full_union,species,Pleurocybella porrigens,254.0,122.0
fungitastic,full_union,species,Puccinia sessilis,254.0,99.0
fungitastic,full_union,species,Flammulina elastica,253.0,166.0
fungitastic,full_union,species,Lecanora campestris,253.0,166.0
fungitastic,full_union,species,Russula densifolia,253.0,142.0
fungitastic,full_union,species,Agrocybe dura,253.0,108.0
fungitastic,full_union,species,Orbilia xanthostigma,252.0,139.0
fungitastic,full_union,species,Entoloma cetratum,251.0,119.0
fungitastic,full_union,species,Psathyrella bipellis,250.0,110.0
fungitastic,full_union,species,Phlegmacium balteatocumatile,250.0,102.0
fungitastic,full_union,species,Typhula juncea,249.0,160.0
fungitastic,full_union,species,Hygrophorus agathosmus,249.0,158.0
fungitastic,full_union,species,Clitopilus geminus,249.0,145.0
fungitastic,full_union,species,Russula sardonia,249.0,133.0
fungitastic,full_union,species,Cortinarius hemitrichus,248.0,126.0
fungitastic,full_union,species,Vitreoporus dichrous,248.0,107.0
fungitastic,full_union,species,Chlorophyllum brunneum,248.0,105.0
fungitastic,full_union,species,Russula nitida,248.0,102.0
fungitastic,full_union,species,Geastrum striatum,247.0,141.0
fungitastic,full_union,species,Mycena rubromarginata,247.0,119.0
fungitastic,full_union,species,Peronospora crustosa,247.0,104.0
fungitastic,full_union,species,Buglossoporus quercinus,246.0,150.0
fungitastic,full_union,species,Fuscopostia fragilis,246.0,112.0
fungitastic,full_union,species,Inocybe napipes,245.0,124.0
fungitastic,full_union,species,Melampsora epitea,245.0,84.0
fungitastic,full_union,species,Hypomyces microspermus,244.0,122.0
fungitastic,full_union,species,Agaricus bernardii,244.0,100.0
fungitastic,full_union,species,Clavaria argillacea,243.0,184.0
fungitastic,full_union,species,Lepista panaeolus,243.0,154.0
fungitastic,full_union,species,Mycena abramsii,243.0,118.0
fungitastic,full_union,species,Entoloma conferendum,242.0,127.0
fungitastic,full_union,species,Melanoleuca polioleuca,241.0,135.0
fungitastic,full_union,species,Melanoleuca grammopodia,240.0,120.0
fungitastic,full_union,species,Entoloma griseocyaneum,239.0,136.0
fungitastic,full_union,species,Hydnum rufescens,239.0,133.0
fungitastic,full_union,species,Russula aurora,239.0,123.0
fungitastic,full_union,species,Inocybe mixtilis,239.0,114.0
fungitastic,full_union,species,Geoglossum cookeianum,239.0,112.0
fungitastic,full_union,species,Glaucomaria carpinea,238.0,177.0
fungitastic,full_union,species,Thekopsora areolata,238.0,163.0
fungitastic,full_union,species,Fomitiporia punctata,238.0,145.0
fungitastic,full_union,species,Hygrocybe phaeococcinea,238.0,124.0
fungitastic,full_union,species,Tulasnella violea,238.0,114.0
fungitastic,full_union,species,Puccinia hieracii,238.0,76.0
fungitastic,full_union,species,Hysterium acuminatum,237.0,98.0
fungitastic,full_union,species,Cortinarius cinnamomeus,236.0,142.0
fungitastic,full_union,species,Suillellus queletii,236.0,103.0
fungitastic,full_union,species,Mycetinis scorodonius,235.0,164.0
fungitastic,full_union,species,Lactarius glyciosmus,235.0,158.0
fungitastic,full_union,species,Marasmius wynneae,234.0,154.0
fungitastic,full_union,species,Lachnum impudicum,233.0,86.0
fungitastic,full_union,species,Sabuloglossum arenarium,232.0,187.0
fungitastic,full_union,species,Dendrothele acerina,232.0,146.0
fungitastic,full_union,species,Lactarius romagnesii,232.0,135.0
fungitastic,full_union,species,Geopora sumneriana,232.0,122.0
fungitastic,full_union,species,Geastrum fimbriatum,231.0,126.0
fungitastic,full_union,species,Punctelia subrudecta,230.0,108.0
fungitastic,full_union,species,Sphagnurus paluster,229.0,128.0
fungitastic,full_union,species,Polyporus umbellatus,229.0,124.0
fungitastic,full_union,species,Comatricha nigra,229.0,60.0
fungitastic,full_union,species,Xanthoria calcicola,228.0,135.0
fungitastic,full_union,species,Trichoglossum hirsutum,228.0,106.0
fungitastic,full_union,species,Skeletocutis carneogrisea,227.0,139.0
fungitastic,full_union,species,Phlebiopsis gigantea,227.0,127.0
fungitastic,full_union,species,Suillus viscidus,226.0,142.0
fungitastic,full_union,species,Entoloma sericellum,226.0,118.0
fungitastic,full_union,species,Peniophora lycii,226.0,117.0
fungitastic,full_union,species,Hygrocybe coccineocrenata,226.0,114.0
fungitastic,full_union,species,Ascotremella faginea,225.0,137.0
fungitastic,full_union,species,Camarops polysperma,225.0,129.0
fungitastic,full_union,species,Pleurosticta acetabulum,225.0,124.0
fungitastic,full_union,species,Capitotricha bicolor,225.0,107.0
fungitastic,full_union,species,Podosphaera aphanis,225.0,90.0
fungitastic,full_union,species,Tricholoma equestre,224.0,135.0
fungitastic,full_union,species,Otidea bufonia,224.0,106.0
fungitastic,full_union,species,Bovista plumbea,223.0,140.0
fungitastic,full_union,species,Phlebiodontia subochracea,222.0,148.0
fungitastic,full_union,species,Panus conchatus,222.0,118.0
fungitastic,full_union,species,Calonarius citrinus,222.0,110.0
fungitastic,full_union,species,Cortinarius violaceus,222.0,104.0
fungitastic,full_union,species,Mitrula paludosa,221.0,138.0
fungitastic,full_union,species,Trichoderma pulvinatum,221.0,133.0
fungitastic,full_union,species,Lactifluus piperatus,221.0,124.0
fungitastic,full_union,species,Lactarius hepaticus,220.0,134.0
fungitastic,full_union,species,Mycena zephirus,220.0,132.0
fungitastic,full_union,species,Atheniella adonis,220.0,130.0
fungitastic,full_union,species,Cladonia humilis,220.0,119.0
fungitastic,full_union,species,Sarcodon squamosus,220.0,111.0
fungitastic,full_union,species,Lactarius pterosporus,220.0,98.0
fungitastic,full_union,species,Russula nauseosa,219.0,122.0
fungitastic,full_union,species,Calonarius elegantissimus,217.0,107.0
fungitastic,full_union,species,Hemimycena lactea,217.0,104.0
fungitastic,full_union,species,Ochropsora ariae,217.0,87.0
fungitastic,full_union,species,Cinereomyces lindbladii,216.0,106.0
fungitastic,full_union,species,Russula romellii,215.0,120.0
fungitastic,full_union,species,Parmelia submontana,215.0,104.0
fungitastic,full_union,species,Sawadaea bicornis,215.0,100.0
fungitastic,full_union,species,Parmotrema perlatum,215.0,81.0
fungitastic,full_union,species,Circinaria contorta,214.0,147.0
fungitastic,full_union,species,Cetraria islandica,214.0,138.0
fungitastic,full_union,species,Russula versicolor,214.0,116.0
fungitastic,full_union,species,Amanita ceciliae,213.0,123.0
fungitastic,full_union,species,Agaricus dulcidulus,213.0,108.0
fungitastic,full_union,species,Didymium squamulosum,213.0,53.0
fungitastic,full_union,species,Pholiota jahnii,212.0,118.0
fungitastic,full_union,species,Eutypella quaternata,212.0,87.0
fungitastic,full_union,species,Phaeotremella foliacea,211.0,114.0
fungitastic,full_union,species,Puccinia coronata,211.0,104.0
fungitastic,full_union,species,Neoboletus xanthopus,211.0,84.0
fungitastic,full_union,species,Peniophora polygonia,210.0,136.0
fungitastic,full_union,species,Antrodiella serpula,210.0,116.0
fungitastic,full_union,species,Disciotis venosa,210.0,111.0
fungitastic,full_union,species,Puccinia poarum,210.0,111.0
fungitastic,full_union,species,Stereocaulon saxatile,210.0,111.0
fungitastic,full_union,species,Phragmidium rubi-idaei,210.0,97.0
fungitastic,full_union,species,Puccinia violae,209.0,81.0
fungitastic,full_union,species,Entoloma lividoalbum,207.0,120.0
fungitastic,full_union,species,Tricholoma cingulatum,207.0,112.0
fungitastic,full_union,species,Amanita crocea,207.0,111.0
fungitastic,full_union,species,Russula ionochlora,206.0,107.0
fungitastic,full_union,species,Puccinia festucae,206.0,92.0
fungitastic,full_union,species,Cantharellus amethysteus,205.0,114.0
fungitastic,full_union,species,Urocystis anemones,205.0,95.0
fungitastic,full_union,species,Cortinarius foetens,203.0,104.0
fungitastic,full_union,species,Tarzetta cupularis,203.0,102.0
fungitastic,full_union,species,Resupinatus applicatus,203.0,98.0
fungitastic,full_union,species,Leccinellum pseudoscabrum,202.0,105.0
fungitastic,full_union,species,Melanohalea exasperatula,201.0,114.0
fungitastic,full_union,species,Hypoxylon macrocarpum,201.0,112.0
fungitastic,full_union,species,Propolis farinosa,200.0,138.0
fungitastic,full_union,species,Clavaria falcata,200.0,137.0
fungitastic,full_union,species,Crepidotus variabilis,200.0,103.0
fungitastic,full_union,species,Polydesmia pruinosa,200.0,97.0
fungitastic,full_union,species,Entoloma rhodopolium,199.0,135.0
